fecha,51bnm1liqa,51bnm1masa,51bnmbonoa,51bnmcap1a,51bnmcap2a,51bnmcap3a,51bnmcap4a,51bnmcob_a,51bnmcp1a,51bnmcpa,51bnmdiaa,51bnmdina,51bnmdolsa,51bnmeuroa,51bnmgub1a,51bnmgub2a,51bnmgub3a,51bnmliq_a,51bnmmda,51bnmplusa,51bnmpzoa,51bnmreala,51bnmudi_a,51bnmuslqa,51gold1_a,51horzonta,52accipata,52bnm10a,52bnm50a,52bnm60a,52bnm70a,52bnm80a,52bnm90a,52bnmasiaa,52bnmbraa,52bnmcomma,52bnmem1a,52bnmem2a,52bnmeurva,52bnmfibra,52bnmint1a,52bnmint2a,52bnmipc_a,52bnmlata,52bnmmeda,52bnmpat_a,52bnmpata,52bnmuseqa,52fonbnma,52gold2_a,52gold3_a,52gold4_a,52gold5_a,52numca,52numrva
2015-03-10,5.680095,1.135178,3.448821,1.162164,1.160908,1.159438,1.161652,8.381166,0.989351,24.174021,24.106576,25.20312,1.932577,10.993292,1.795831,1.159591,50.653823,1.82595,2.73627,12.451791,2.681677,1.327245,19.633735,1.795633,119.437496,1.706476,222.541391,1.229755,1.784416,2.055049,1.82368,2.133512,1.862567,1.967605,0.642635,0.764641,1.111663,2.135739,1.302438,1.301257,2.455432,3.175444,1.338462,0.810126,1.486644,1.378718,5.517271,1.927394,130.796512,1.23272,2.639701,2.402936,351.24757,0.365485,294.123625
2015-03-11,5.680426,1.135283,3.45108,1.162245,1.160989,1.159519,1.161733,8.462548,0.999559,24.333661,24.10829,25.204241,1.94906,10.935352,1.796003,1.159752,50.71881,1.826046,2.736442,12.452657,2.682641,1.326895,19.708681,1.813062,119.441943,1.706594,222.620187,1.221727,1.781159,2.050211,1.818305,2.125941,1.85503,1.949249,0.640217,0.766633,1.09863,2.123706,1.283843,1.293159,2.432879,3.155624,1.330391,0.805173,1.473467,1.370882,5.48533,1.910766,129.97408,1.230793,2.631138,2.391266,348.955442,0.365876,294.429126
2015-03-12,5.681389,1.135444,3.460013,1.162327,1.161071,1.1596,1.161815,8.361981,1.016587,24.630197,24.110018,25.208176,1.92459,10.649174,1.796163,1.160071,50.973801,1.826143,2.736975,12.453532,2.687317,1.329822,19.878007,1.791517,119.465238,1.706712,223.721799,1.221264,1.783978,2.05337,1.820847,2.128415,1.856604,1.934251,0.637183,0.750528,1.092487,2.093621,1.270263,1.307414,2.404778,3.109798,1.337675,0.802421,1.47959,1.377638,5.522129,1.887891,130.713787,1.231446,2.631946,2.3915130000000002,348.8229,0.368859,296.995278
2015-03-13,5.681549,1.13547,3.455053,1.162409,1.161152,1.159681,1.161896,8.353413,1.007902,24.472473,24.111732,25.209046,1.924667,10.707745,1.796272,1.160015,50.828827,1.826239,2.737125,12.454398,2.685224,1.327284,19.768677,1.789684,119.464567,1.70683,228.377759,1.234244,1.792592,2.066718,1.835807,2.149428,1.87744,1.94853,0.631747,0.749533,1.09977,2.110422,1.280329,1.304785,2.430812,3.149816,1.363922,0.807767,1.49359,1.40581,5.634475,1.910396,133.254221,1.234471,2.645564,2.410231,352.523831,0.37702,303.339465
2015-03-17,5.682944,1.135752,3.450399,1.162736,1.161478,1.160007,1.162223,8.393407,0.993529,24.22839,24.118668,25.2157,1.934281,10.622567,1.796752,1.160173,50.681132,1.826627,2.737989,12.457902,2.683282,1.325412,19.632,1.798259,119.488945,1.707305,228.319605,1.231279,1.789724,2.063019,1.832352,2.145304,1.873906,1.940054,0.61433,0.742804,1.092285,2.10195,1.277267,1.301474,2.425487,3.142436,1.362795,0.799472,1.494654,1.405489,5.626814,1.908223,133.086787,1.233551,2.641973,2.405473,351.678371,0.376712,304.233052
2015-03-18,5.683481,1.13587,3.457051,1.162818,1.16156,1.160089,1.162305,8.324654,1.001853,24.375977,24.120399,25.218041,1.916832,10.650872,1.796889,1.160361,50.864915,1.826725,2.738284,12.458778,2.68648,1.327028,19.721311,1.783534,119.504663,1.707424,229.211393,1.234068,1.789265,2.0618,1.830565,2.142322,1.870644,1.964834,0.625435,0.723014,1.109911,2.103384,1.282158,1.310882,2.432056,3.148684,1.354638,0.800441,1.504001,1.396389,5.596988,1.910442,132.308985,1.234767,2.645876,2.41021,352.464872,0.374982,305.009359
2015-03-19,5.684704,1.136086,3.472477,1.162901,1.161642,1.160171,1.162388,8.225301,1.025903,24.808709,24.122134,25.223065,1.89579,10.750341,1.797121,1.160789,51.292127,1.826822,2.738935,12.459656,2.694568,1.332264,19.979834,1.762237,119.544247,1.707543,230.732272,1.243467,1.798689,2.074082,1.84233,2.156877,1.88354,1.973362,0.636852,0.709058,1.118254,2.100687,1.293173,1.328646,2.44305,3.148602,1.373715,0.810592,1.512481,1.410976,5.662777,1.908622,134.164914,1.238501,2.658444,2.425642,355.149484,0.375401,306.306591
2015-03-20,5.684813,1.136097,3.468377,1.162983,1.161723,1.160253,1.16247,8.283905,1.017533,24.679283,24.123869,25.223765,1.911014,10.645859,1.797225,1.160682,51.190411,1.82692,2.739061,12.460533,2.692633,1.33177,19.932282,1.774769,119.54574,1.707662,230.980095,1.238843,1.797936,2.07315,1.841533,2.156044,1.883095,1.970083,0.620167,0.725291,1.111071,2.129844,1.285882,1.322258,2.438444,3.159591,1.366509,0.802407,1.506745,1.403189,5.633499,1.913606,133.437982,1.237057,2.652892,2.418433,353.824952,0.374497,306.838965
2015-03-23,5.686466,1.136381,3.483499,1.163226,1.161965,1.160494,1.162713,8.141891,1.040881,25.098918,24.128991,25.230972,1.878875,10.627676,1.797726,1.16102,51.615846,1.827205,2.739997,12.463123,2.699976,1.337252,20.169725,1.744316,119.59569,1.708013,230.046306,1.235308,1.797892,2.071431,1.838267,2.150054,1.876111,1.943449,0.630228,0.720036,1.103006,2.093742,1.29705,1.316603,2.431307,3.147617,1.361483,0.804859,1.517922,1.397215,5.611125,1.899229,132.957279,1.237372,2.651109,2.414701,352.815526,0.374402,306.162579
2015-03-24,5.68699,1.136498,3.486262,1.163307,1.162046,1.160575,1.162794,8.086656,1.044357,25.169854,24.130698,25.233381,1.869691,10.708307,1.797905,1.161195,51.700369,1.8273,2.740284,12.463986,2.701338,1.339899,20.22301,1.732489,119.614987,1.70813,227.819528,1.232376,1.798746,2.072127,1.838508,2.149962,1.875664,1.931428,0.638088,0.71845,1.099429,2.102244,1.294731,1.323081,2.417406,3.128213,1.361113,0.806988,1.509998,1.398237,5.614828,1.878822,132.903664,1.236914,2.648375,2.410695,351.977707,0.374848,302.826731
2015-03-25,5.687378,1.13656,3.485374,1.163388,1.162127,1.160656,1.162875,8.063029,1.040941,25.112727,24.132425,25.235733,1.863748,10.640157,1.798046,1.161259,51.676208,1.827397,2.740533,12.46486,2.701548,1.339603,20.188066,1.727433,119.624597,1.708248,228.488708,1.231633,1.799119,2.072775,1.839295,2.151164,1.87688,1.926474,0.635208,0.719423,1.096617,2.098358,1.288345,1.319044,2.403705,3.112286,1.364461,0.808449,1.512403,1.404673,5.637135,1.863752,133.189818,1.236813,2.64769,2.40959,351.765349,0.376611,303.667371
2015-03-26,5.687476,1.136592,3.479341,1.163469,1.162208,1.160736,1.162956,8.112597,1.030701,24.921865,24.134134,25.236315,1.874603,10.738824,1.798107,1.161218,51.495008,1.827493,2.740622,12.465724,2.698934,1.336705,20.066926,1.738054,119.61787,1.708365,230.25349,1.223463,1.792972,2.064568,1.831114,2.140711,1.867268,1.912056,0.630461,0.725014,1.088079,2.104256,1.287397,1.30632,2.390781,3.098688,1.351186,0.804525,1.506284,1.392696,5.591007,1.845447,131.893585,1.234316,2.63803,2.396864,349.428834,0.375966,303.474969
2015-03-27,5.687563,1.136629,3.474579,1.16355,1.162288,1.160817,1.163037,8.169015,1.029317,24.897208,24.135844,25.23688,1.886715,10.736668,1.798181,1.161186,51.363004,1.827589,2.740693,12.466589,2.696934,1.334901,20.052964,1.750099,119.614584,1.708482,233.47582,1.219297,1.787257,2.056514,1.822762,2.129548,1.856623,1.917242,0.622367,0.740301,1.087997,2.092601,1.285197,1.298015,2.394913,3.094878,1.338733,0.798001,1.494567,1.378334,5.52905,1.848475,130.694894,1.232941,2.632929,2.390259,348.23672,0.382028,309.301526
2015-03-30,5.688802,1.136852,3.472395,1.163794,1.162531,1.161059,1.163281,8.217756,1.019339,24.72441,24.14098,25.242507,1.899847,10.822568,1.798535,1.161382,51.289428,1.827876,2.741428,12.469187,2.696135,1.334166,19.952456,1.760542,119.637489,1.708834,234.421618,1.228159,1.791944,2.063569,1.830646,2.14064,1.867763,1.935746,0.612824,0.738129,1.095805,2.095369,1.293864,1.307334,2.41278,3.1227,1.352382,0.798069,1.495813,1.393173,5.583394,1.861673,131.973536,1.23518,2.64249,2.403184,350.761622,0.3856,311.2682
2015-03-31,5.688922,1.136887,3.468267,1.163876,1.162613,1.161141,1.163363,8.253317,1.007104,24.508679,24.142708,25.243141,1.908316,10.779045,1.798601,1.161345,51.164583,1.827973,2.741537,12.470061,2.693924,1.332391,19.826999,1.768161,119.634575,1.708953,235.004761,1.241836,1.797023,2.071452,1.839687,2.153535,1.880969,1.97706,0.628634,0.731478,1.121994,2.12304,1.302286,1.304113,2.444316,3.159429,1.360693,0.809048,1.50091,1.401671,5.621813,1.893283,132.826484,1.238334,2.656805,2.422947,354.667326,0.38745,312.319673
2015-04-01,5.689109,1.136935,3.47243,1.16396,1.162696,1.161224,1.163446,8.24796,1.010114,24.561275,24.144473,25.244056,1.907513,10.703587,1.798702,1.161342,51.283718,1.828071,2.741648,12.470955,2.695882,1.33327,19.865805,1.767014,119.641441,1.709074,236.010766,1.23618,1.795301,2.068718,1.836466,2.148916,1.876219,1.969788,0.636347,0.728386,1.118095,2.127633,1.283587,1.305923,2.418058,3.123547,1.355248,0.810768,1.499112,1.397975,5.608831,1.873331,132.265016,1.237192,2.651215,2.415037,353.055056,0.38809,313.177037
2015-04-06,5.691554,1.137406,3.47833,1.164378,1.163113,1.16164,1.163864,8.1928,1.018528,24.712605,24.153275,25.254956,1.895266,10.646815,1.799398,1.161842,51.445782,1.828566,2.743049,12.475408,2.699333,1.335283,19.968777,1.755216,119.696749,1.709684,235.856718,1.24094,1.800687,2.075898,1.843572,2.157947,1.884422,1.975015,0.646718,0.720395,1.123343,2.126614,1.283792,1.319624,2.408018,3.101839,1.37065,0.821211,1.496557,1.408144,5.651919,1.854608,133.745569,1.239157,2.65761,2.422806,354.414506,0.388028,312.746949
2015-04-07,5.692272,1.137548,3.485738,1.164461,1.163195,1.161722,1.163947,8.048886,1.031391,24.937834,24.155021,25.257923,1.863439,10.671889,1.799607,1.162029,51.661586,1.828664,2.743442,12.476291,2.703072,1.337587,20.106813,1.724386,119.71747,1.709805,237.483366,1.249718,1.808469,2.086647,1.854433,2.172026,1.897323,1.974931,0.660553,0.715876,1.131756,2.115961,1.283367,1.320223,2.400919,3.076147,1.390494,0.832544,1.524535,1.433447,5.75027,1.83638,135.731107,1.242005,2.668256,2.436516,356.921997,0.392924,316.214211
2015-04-08,5.692873,1.137648,3.489585,1.164542,1.163276,1.161803,1.164028,8.060491,1.035299,25.00727,24.15674,25.260583,1.866291,10.538897,1.799759,1.162109,51.763531,1.82876,2.743773,12.477161,2.704896,1.33851,20.15642,1.726879,119.732367,1.709925,237.927835,1.250535,1.81288,2.092821,1.8608,2.180443,1.905385,1.97287,0.657492,0.727653,1.127288,2.140325,1.288069,1.320695,2.400003,3.096811,1.395137,0.834054,1.526763,1.439298,5.772106,1.835999,136.141634,1.24254,2.669722,2.438136,357.156691,0.394246,316.869598
2015-04-09,5.693364,1.137728,3.491218,1.164624,1.163357,1.161884,1.164109,8.061839,1.033756,24.98285,24.158459,25.2627,1.866492,10.505723,1.799895,1.162173,51.794805,1.828856,2.744047,12.47803,2.706259,1.338898,20.14005,1.727169,119.743087,1.710045,238.520175,1.258315,1.815229,2.096082,1.864329,2.185228,1.910196,2.020352,0.672317,0.73342,1.152507,2.164674,1.292695,1.320417,2.413087,3.10608,1.394749,0.838942,1.527883,1.436485,5.76293,1.843345,136.127678,1.244738,2.678512,2.449758,359.383583,0.39494,317.851596
2015-04-10,5.695267,1.137961,3.4878,1.164706,1.163439,1.161966,1.164191,8.159379,1.027503,24.893879,24.160188,25.26905,1.888716,10.484595,1.800236,1.162646,51.695164,1.828953,2.744852,12.478905,2.705011,1.341452,20.117106,1.748063,119.779948,1.710165,236.705903,1.270184,1.820664,2.103315,1.87193,2.195306,1.920365,2.081252,0.678376,0.730334,1.181906,2.2090360000000002,1.307466,1.310055,2.451468,3.147778,1.392198,0.84422,1.527992,1.4338,5.751031,1.874599,135.86964,1.247679,2.691039,2.466909,362.776316,0.39173,315.285684
2015-04-13,5.696536,1.138201,3.485468,1.164949,1.163681,1.162208,1.164435,8.207626,1.023227,24.828638,24.165328,25.274493,1.898736,10.498465,1.800645,1.162952,51.626905,1.829243,2.745573,12.481505,2.704975,1.341315,20.093312,1.758404,119.803873,1.710526,237.17365,1.27528,1.822819,2.106383,1.8753,2.199916,1.925104,2.095012,0.684159,0.733002,1.190705,2.225852,1.318671,1.311256,2.47491,3.173882,1.391274,0.847718,1.526398,1.432523,5.750638,1.893262,135.785215,1.249083,2.696606,2.474316,364.236382,0.391612,315.303367
2015-04-14,5.6969900000000004,1.138291,3.486597,1.16503,1.163762,1.162288,1.164516,8.304697,1.024055,24.837579,24.167041,25.276475,1.921378,10.59756,1.800768,1.163055,51.655794,1.829338,2.745831,12.482371,2.705504,1.341292,20.094074,1.779197,119.812693,1.710645,237.508924,1.281471,1.8272,2.112692,1.882112,2.20915,1.934252,2.115721,0.682271,0.751451,1.200618,2.253978,1.331259,1.306043,2.491903,3.201768,1.39442,0.848237,1.525608,1.435333,5.765667,1.907334,136.108495,1.250742,2.703447,2.48354,366.007545,0.394634,315.156391
2015-04-15,5.697676,1.138423,3.491015,1.165111,1.163843,1.162369,1.164597,8.247133,1.031494,24.970124,24.168754,25.279503,1.908485,10.613641,1.800883,1.163225,51.783465,1.829435,2.746212,12.483238,2.707775,1.342197,20.177671,1.766871,119.829234,1.710766,237.013108,1.27928,1.825844,2.110379,1.879239,2.204825,1.929585,2.104286,0.687791,0.741587,1.195884,2.228624,1.33038,1.304469,2.485768,3.189252,1.394082,0.849647,1.527891,1.435192,5.762547,1.898865,136.059658,1.250597,2.701803,2.480842,365.381394,0.391715,314.221469
2015-04-16,5.698386,1.138566,3.492687,1.165192,1.163924,1.16245,1.164678,8.246773,1.036756,25.064251,24.170466,25.282545,1.908282,10.629056,1.801052,1.163421,51.834128,1.829532,2.746579,12.484104,2.709151,1.343399,20.243399,1.766802,119.846773,1.710886,236.322641,1.284665,1.829776,2.115788,1.884734,2.21196,1.936252,2.106517,0.700542,0.748816,1.201003,2.228509,1.338419,1.310032,2.498721,3.2044,1.401763,0.861198,1.530791,1.445119,5.795398,1.911806,136.795941,1.252234,2.708057,2.489003,366.919558,0.390677,312.958593
2015-04-17,5.699012,1.138692,3.493004,1.165274,1.164005,1.16253,1.164759,8.196023,1.04067,25.130595,24.172179,25.28527,1.896775,10.703332,1.801223,1.163553,51.839562,1.829628,2.746931,12.484971,2.709637,1.344005,20.275279,1.755934,119.860948,1.711006,237.366742,1.286139,1.832271,2.119331,1.888346,2.216753,1.940717,2.106081,0.697457,0.754339,1.204177,2.236325,1.328281,1.311989,2.487911,3.188356,1.409177,0.861914,1.529654,1.453011,5.826512,1.897759,137.497866,1.252747,2.709855,2.491254,367.339994,0.391971,314.139409
2015-04-20,5.700284,1.138934,3.492085,1.165517,1.164247,1.162773,1.165002,8.293491,1.03895,25.108117,24.177318,25.291105,1.919499,10.81077,1.801619,1.163825,51.808044,1.829918,2.747795,12.487571,2.709844,1.344171,20.267968,1.776819,119.893293,1.711367,234.645508,1.278524,1.828362,2.113514,1.882012,2.208105,1.932407,2.094988,0.69317,0.770415,1.195958,2.251955,1.323138,1.31931,2.485618,3.188376,1.394509,0.860004,1.520499,1.437075,5.766311,1.898056,136.075417,1.251018,2.701922,2.480137,365.166191,0.387134,311.095051
2015-04-21,5.700297,1.138937,3.486127,1.165598,1.164328,1.162853,1.165084,8.340575,1.026946,24.903787,24.179032,25.291421,1.931912,10.805834,1.801669,1.163808,51.64147,1.830014,2.747834,12.488438,2.707489,1.34299,20.140631,1.786907,119.890888,1.711487,235.885376,1.283717,1.827848,2.113142,1.882106,2.208746,1.933497,2.109336,0.694342,0.765796,1.202686,2.238497,1.335104,1.315632,2.512511,3.225768,1.396088,0.86035,1.525566,1.438334,5.773,1.927081,136.23502,1.252003,2.706909,2.487284,366.648814,0.389525,313.01062
2015-04-22,5.7005,1.138974,3.484776,1.165679,1.164408,1.162934,1.165164,8.353569,1.029419,24.929148,24.180741,25.292106,1.935252,10.832739,1.801741,1.163843,51.60168,1.83011,2.747932,12.489303,2.706954,1.341483,20.133374,1.789689,119.888994,1.711607,235.358022,1.289981,1.831383,2.118569,1.888171,2.217148,1.941833,2.125511,0.696265,0.767926,1.211931,2.253449,1.345166,1.316556,2.523675,3.237733,1.403477,0.861849,1.523263,1.446183,5.799821,1.926014,136.956662,1.253478,2.713451,2.496334,368.43865,0.389086,312.722777
2015-04-23,5.700934,1.139061,3.484059,1.16576,1.164489,1.163014,1.165245,8.344734,1.025732,24.871231,24.18245,25.294132,1.933214,10.820287,1.801889,1.163921,51.571872,1.830207,2.748244,12.490168,2.707085,1.342092,20.114681,1.787798,119.900031,1.711727,234.54921,1.293198,1.831634,2.118817,1.888404,2.217465,1.942189,2.146066,0.71034,0.763221,1.225275,2.261643,1.342467,1.310965,2.531946,3.246101,1.401007,0.867889,1.534449,1.443678,5.793757,1.933816,136.716767,1.25438,2.717055,2.501065,369.357261,0.386924,310.947457
2015-04-24,5.701453,1.13912,3.487122,1.16584,1.164568,1.163093,1.165325,8.294155,1.026944,24.880508,24.184131,25.296346,1.920832,10.847709,1.802011,1.163951,51.649635,1.830301,2.748565,12.491018,2.708414,1.341115,20.104029,1.776969,119.906868,1.711845,236.086543,1.294955,1.83278,2.120705,1.890494,2.220405,1.944991,2.138504,0.724301,0.759677,1.22541,2.255103,1.341736,1.321417,2.526474,3.234946,1.408617,0.877113,1.542273,1.453056,5.825625,1.923384,137.458621,1.255011,2.719281,2.503882,369.857843,0.389967,313.015358
2015-04-27,5.702562,1.139326,3.489568,1.166077,1.164805,1.16333,1.165562,8.32938,1.02559,24.857163,24.189152,25.301377,1.929194,10.930989,1.802355,1.164098,51.713286,1.830581,2.749235,12.493558,2.709393,1.340755,20.092726,1.784521,119.928231,1.712197,236.424438,1.302156,1.838183,2.128605,1.898998,2.231997,1.956375,2.145629,0.745752,0.772604,1.232549,2.279179,1.358316,1.323274,2.545354,3.262332,1.418238,0.892066,1.563582,1.462875,5.862267,1.946191,138.405235,1.257028,2.727344,2.514694,371.923939,0.391731,314.094126
2015-04-28,5.702673,1.139341,3.487228,1.166157,1.164884,1.163408,1.165642,8.303025,1.020932,24.776248,24.190827,25.301913,1.923579,10.917404,1.802437,1.1640760000000001,51.655172,1.830675,2.749304,12.494405,2.70877,1.340218,20.041706,1.778876,119.928857,1.712315,233.804735,1.299353,1.83582,2.125274,1.895623,2.227593,1.952342,2.148591,0.736941,0.766684,1.233657,2.286248,1.366823,1.314683,2.53803,3.257131,1.410401,0.891106,1.561625,1.454953,5.831895,1.931029,137.639657,1.256257,2.724187,2.510434,371.121992,0.386373,310.774001
2015-04-29,5.70299,1.139403,3.48496,1.166236,1.164963,1.163487,1.165721,8.235558,1.016534,24.692959,24.192501,25.3036,1.907863,10.921104,1.802569,1.164124,51.580886,1.830768,2.749535,12.495252,2.708368,1.339419,19.977171,1.764443,119.93373,1.712432,233.394653,1.293156,1.830787,2.118233,1.888243,2.217855,1.942959,2.133559,0.729399,0.76249,1.226041,2.267041,1.350961,1.305724,2.523608,3.234797,1.405285,0.886996,1.560064,1.451146,5.811516,1.92071,137.150736,1.254702,2.717526,2.501245,369.34892,0.385739,309.896789
2015-04-30,5.703813,1.139569,3.484833,1.166315,1.165042,1.163566,1.1658,8.208153,1.00968,24.583743,24.194176,25.307065,1.900442,11.021468,1.802765,1.164429,51.563674,1.830862,2.749976,12.496099,2.708669,1.340171,19.927116,1.758564,119.952261,1.71255,231.295088,1.280182,1.823244,2.107226,1.876322,2.201758,1.92727,2.1005,0.72327,0.761044,1.207362,2.247037,1.336579,1.28825,2.499177,3.211975,1.392987,0.88035,1.549092,1.438558,5.758681,1.906304,135.945949,1.251617,2.703856,2.482337,365.653115,0.382279,306.961543
2015-05-04,5.705447,1.139905,3.482767,1.16664,1.165365,1.163889,1.166125,8.310886,1.005398,24.517027,24.201022,25.314317,1.925527,11.258475,1.803309,1.16483,51.4913,1.831252,2.750944,12.499565,2.707668,1.340767,19.883048,1.780581,119.983961,1.713034,231.886141,1.276342,1.820178,2.102583,1.87131,2.194976,1.920863,2.09534,0.727056,0.780464,1.205833,2.254148,1.353735,1.274837,2.504364,3.221069,1.382009,0.88264,1.539718,1.427446,5.710814,1.910307,134.878703,1.250682,2.699675,2.476587,364.554393,0.384762,307.109824
2015-05-05,5.705314,1.139858,3.474143,1.16672,1.165445,1.163968,1.166205,8.347903,0.993966,24.308336,24.202706,25.313712,1.931888,11.225173,1.803299,1.164769,51.273382,1.831346,2.750882,12.500415,2.703802,1.33816,19.740277,1.78849,119.963818,1.713152,233.449544,1.293029,1.828231,2.115167,1.885561,2.215183,1.940998,2.135493,0.725319,0.78849,1.223649,2.271104,1.363998,1.285311,2.544789,3.261683,1.404285,0.888543,1.554284,1.452293,5.814502,1.943942,137.080353,1.254264,2.716557,2.500269,369.313878,0.386569,308.838284
2015-05-06,5.705196,1.139847,3.46872,1.166802,1.165526,1.164049,1.166286,8.309964,0.985905,24.164897,24.204423,25.31343,1.923482,11.241243,1.803287,1.164653,51.124427,1.831443,2.750815,12.501282,2.701589,1.336524,19.637568,1.780364,119.954596,1.713273,233.484151,1.28131,1.822057,2.106743,1.876939,2.203996,1.930385,2.094332,0.729775,0.789489,1.204566,2.250754,1.341344,1.287762,2.500704,3.2181,1.400661,0.8918,1.557799,1.447973,5.797338,1.913276,136.683436,1.250992,2.703423,2.482603,365.969537,0.386792,309.17105
